ID,CASRN,Name,ChemSpiderID,MolecularFormula,VerticeSet,EdgeSet,NumHydrogenSet,amine,nitrile,imine,sulfide,thiol,halide_F,halide_Cl,halide_Br,halide_I,phosphate,alcohol,carboxylic_acid,acid_halide_F,acid_halide_Cl,acid_halide_Br,ester,anhydride,imide_0,imide_1,amide_0,amide_1,amide_2,isocyanate,aldehyde,ketone,benzene
2504,129-35-1,1-CHLORO-2-METHYLANTHRAQUINONE,8195,C15H9ClO2,"['O1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'O2', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'Cl1', 'C15']","[('O1', 'C1'), ('O1', 'C1'), ('C1', 'C2'), ('C1', 'C10'), ('C2', 'C3'), ('C2', 'C7'), ('C2', 'C7'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'C8'), ('C8', 'O2'), ('C8', 'O2'), ('C8', 'C9'), ('C9', 'C10'), ('C9', 'C14'), ('C9', 'C14'), ('C10', 'C11'), ('C10', 'C11'), ('C11', 'C12'), ('C12', 'C13'), ('C12', 'C13'), ('C13', 'C14'), ('C13', 'C15'), ('C14', 'Cl1')]","[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
2505,333-49-3,4-AMINO-2-THIOPYRIMIDINE,2006396,C4H5N3S,"['S1', 'C1', 'N1', 'C2', 'C3', 'C4', 'N2', 'N3']","[('S1', 'C1'), ('C1', 'N1'), ('C1', 'N1'), ('C1', 'N3'), ('N1', 'C2'), ('C2', 'C3'), ('C2', 'C3'), ('C3', 'C4'), ('C4', 'N2'), ('C4', 'N3'), ('C4', 'N3')]","[1, 0, 0, 1, 1, 0, 2, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2509,334-56-5,1-Fluorodecane,9168,C10H21F,"['F1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10']","[('F1', 'C9'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C6'), ('C5', 'C7'), ('C6', 'C8'), ('C7', 'C9'), ('C8', 'C10')]","[0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
2510,335-05-7,Trifluoromethanesulfonyl fluoride,60950,CF4O2S,"['F1', 'C1', 'F2', 'F3', 'S1', 'F4', 'O1', 'O2']","[('F1', 'C1'), ('C1', 'F2'), ('C1', 'F3'), ('C1', 'S1'), ('S1', 'F4'), ('S1', 'O1'), ('S1', 'O1'), ('S1', 'O2'), ('S1', 'O2')]","[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2511,335-24-0,Perfluoro-4-ethylcyclohexanesulphonic acid potassium salt,2056433,C8F15KO3S,"['K1', 'S1', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'O1', 'O2', 'O3', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8']","[('S1', 'O1'), ('S1', 'O2'), ('S1', 'O2'), ('S1', 'O3'), ('S1', 'O3'), ('S1', 'C2'), ('F1', 'C1'), ('F2', 'C2'), ('F3', 'C3'), ('F4', 'C3'), ('F5', 'C4'), ('F6', 'C4'), ('F7', 'C5'), ('F8', 'C5'), ('F9', 'C6'), ('F10', 'C6'), ('F11', 'C7'), ('F12', 'C7'), ('F13', 'C8'), ('F14', 'C8'), ('F15', 'C8'), ('C1', 'C3'), ('C1', 'C4'), ('C1', 'C7'), ('C2', 'C5'), ('C2', 'C6'), ('C3', 'C5'), ('C4', 'C6'), ('C7', 'C8'), ('O1', 'C6')]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2512,335-27-3,"Perfluoro(1,3-dimethylcyclohexane)",71308,C8F16,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'C7', 'C8', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16']","[('C1', 'C2'), ('C2', 'C3'), ('C3', 'C4'), ('C4', 'C5'), ('C5', 'C6'), ('C1', 'C6'), ('C6', 'F1'), ('C6', 'F2'), ('C3', 'F3'), ('C3', 'F4'), ('C2', 'F5'), ('C2', 'F6'), ('C4', 'F7'), ('C4', 'F8'), ('C5', 'F9'), ('C1', 'F10'), ('C5', 'C7'), ('C1', 'C8'), ('C7', 'F11'), ('C7', 'F12'), ('C7', 'F13'), ('C8', 'F14'), ('C8', 'F15'), ('C8', 'F16')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2513,335-36-4,Perfluoro-2-butyltetrahydrofuran,71309,C8F16O,"['C1', 'C2', 'C3', 'C4', 'C5', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'O1', 'C6', 'C7', 'C8', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16']","[('C1', 'F5'), ('C1', 'F6'), ('C1', 'C2'), ('C1', 'C4'), ('C2', 'F1'), ('C2', 'F2'), ('C2', 'F9'), ('C3', 'F3'), ('C3', 'F4'), ('C3', 'C4'), ('C3', 'C5'), ('C4', 'F7'), ('C4', 'F8'), ('C5', 'O1'), ('C5', 'C8'), ('C5', 'F16'), ('O1', 'C6'), ('C6', 'C7'), ('C6', 'F10'), ('C6', 'F15'), ('C7', 'C8'), ('C7', 'F14'), ('C7', 'F13'), ('C8', 'F12'), ('C8', 'F11')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2514,335-42-2,octafluorobutan-1-one,60951,C4F8O,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'O1', 'C1', 'C2', 'C3', 'C4']","[('F1', 'C1'), ('F2', 'C1'), ('F3', 'C2'), ('F4', 'C2'), ('F5', 'C3'), ('F6', 'C3'), ('F7', 'C3'), ('F8', 'C4'), ('O1', 'C4'), ('O1', 'C4'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2515,335-44-4,"2,2,3-Trichloroheptafluorobutane",71310,C4Cl3F7,"['F1', 'C1', 'F2', 'F3', 'C2', 'F4', 'Cl1', 'C3', 'Cl2', 'Cl3', 'C4', 'F5', 'F6', 'F7']","[('F1', 'C1'), ('C1', 'F2'), ('C1', 'F3'), ('C1', 'C2'), ('C2', 'F4'), ('C2', 'Cl1'), ('C2', 'C3'), ('C3', 'Cl2'), ('C3', 'Cl3'), ('C3', 'C4'), ('C4', 'F5'), ('C4', 'F6'), ('C4', 'F7')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2516,335-57-9,Perfluoro-n-heptane,9179,C7F16,"['F1', 'C1', 'F2', 'F3', 'C2', 'F4', 'F5', 'C3', 'F6', 'F7', 'C4', 'F8', 'F9', 'C5', 'F10', 'F11', 'C6', 'F12', 'F13', 'C7', 'F14', 'F15', 'F16']","[('F1', 'C1'), ('C1', 'F2'), ('C1', 'F3'), ('C1', 'C2'), ('C2', 'F4'), ('C2', 'F5'), ('C2', 'C3'), ('C3', 'F6'), ('C3', 'F7'), ('C3', 'C4'), ('C4', 'F8'), ('C4', 'F9'), ('C4', 'C5'), ('C5', 'F10'), ('C5', 'F11'), ('C5', 'C6'), ('C6', 'F12'), ('C6', 'F13'), ('C6', 'C7'), ('C7', 'F14'), ('C7', 'F15'), ('C7', 'F16')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2517,335-58-0,1-iodopentadecafluoroheptane,60952,C7F15I,"['I1', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']","[('I1', 'C6'), ('F1', 'C1'), ('F2', 'C1'), ('F3', 'C2'), ('F4', 'C2'), ('F5', 'C3'), ('F6', 'C3'), ('F7', 'C4'), ('F8', 'C4'), ('F9', 'C5'), ('F10', 'C5'), ('F11', 'C6'), ('F12', 'C6'), ('F13', 'C7'), ('F14', 'C7'), ('F15', 'C7'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C6'), ('C5', 'C7')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2518,335-66-0,Perfluorooctanoyl fluoride,60953,C8F16O,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'O1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8']","[('F1', 'C1'), ('F2', 'C1'), ('F3', 'C2'), ('F4', 'C2'), ('F5', 'C3'), ('F6', 'C3'), ('F7', 'C4'), ('F8', 'C4'), ('F9', 'C5'), ('F10', 'C5'), ('F11', 'C6'), ('F12', 'C6'), ('F13', 'C7'), ('F14', 'C7'), ('F15', 'C7'), ('F16', 'C8'), ('O1', 'C8'), ('O1', 'C8'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C6'), ('C5', 'C7'), ('C6', 'C8')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2519,335-67-1,Perfluorooctanoic Acid,9180,C8HF15O2,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'O1', 'O2']","[('C1', 'C2'), ('C1', 'O1'), ('C1', 'O1'), ('C1', 'O2'), ('C2', 'C3'), ('C2', 'F14'), ('C2', 'F15'), ('C3', 'C4'), ('C3', 'F12'), ('C3', 'F13'), ('C4', 'C5'), ('C4', 'F10'), ('C4', 'F11'), ('C5', 'C6'), ('C5', 'F8'), ('C5', 'F9'), ('C6', 'C7'), ('C6', 'F6'), ('C6', 'F7'), ('C7', 'C8'), ('C7', 'F4'), ('C7', 'F5'), ('C8', 'F1'), ('C8', 'F2'), ('C8', 'F3')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
2520,335-71-7,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-Pentadecafluoro-1-heptanesulfonyl fluoride",60954,C7F16O2S,"['S1', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'O1', 'O2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']","[('S1', 'F13'), ('S1', 'O1'), ('S1', 'O1'), ('S1', 'O2'), ('S1', 'O2'), ('S1', 'C5'), ('F1', 'C1'), ('F2', 'C1'), ('F3', 'C2'), ('F4', 'C2'), ('F5', 'C3'), ('F6', 'C3'), ('F7', 'C4'), ('F8', 'C4'), ('F9', 'C5'), ('F10', 'C5'), ('F11', 'C6'), ('F12', 'C6'), ('F14', 'C7'), ('F15', 'C7'), ('F16', 'C7'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C6'), ('C6', 'C7')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2521,335-76-2,Perfluorocapric acid,9181,C10HF19O2,"['C1', 'O1', 'C2', 'O2', 'C3', 'F1', 'F2', 'C4', 'F3', 'F4', 'C5', 'F5', 'F6', 'C6', 'F7', 'F8', 'C7', 'F9', 'F10', 'C8', 'F11', 'F12', 'C9', 'F13', 'F14', 'F15', 'F16', 'F17', 'C10', 'F18', 'F19']","[('C1', 'F15'), ('C1', 'F16'), ('C1', 'F17'), ('C1', 'C10'), ('O1', 'C2'), ('C2', 'C6'), ('C2', 'O2'), ('C2', 'O2'), ('C3', 'C9'), ('C3', 'F1'), ('C3', 'F2'), ('C3', 'C10'), ('C4', 'C9'), ('C4', 'C8'), ('C4', 'F3'), ('C4', 'F4'), ('C5', 'C8'), ('C5', 'C7'), ('C5', 'F5'), ('C5', 'F6'), ('C6', 'C7'), ('C6', 'F7'), ('C6', 'F8'), ('C7', 'F9'), ('C7', 'F10'), ('C8', 'F11'), ('C8', 'F12'), ('C9', 'F13'), ('C9', 'F14'), ('C10', 'F18'), ('C10', 'F19')]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2522,335-77-3,Perfluorodecanesulfonic acid,60955,C10HF21O3S,"['S1', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20', 'F21', 'O1', 'O2', 'O3', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10']","[('S1', 'O1'), ('S1', 'O2'), ('S1', 'O2'), ('S1', 'O3'), ('S1', 'O3'), ('S1', 'C8'), ('F1', 'C1'), ('F2', 'C1'), ('F3', 'C2'), ('F4', 'C2'), ('F5', 'C3'), ('F6', 'C3'), ('F7', 'C4'), ('F8', 'C4'), ('F9', 'C5'), ('F10', 'C5'), ('F11', 'C6'), ('F12', 'C6'), ('F13', 'C7'), ('F14', 'C7'), ('F15', 'C8'), ('F16', 'C8'), ('F17', 'C9'), ('F18', 'C9'), ('F19', 'C10'), ('F20', 'C10'), ('F21', 'C10'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C6'), ('C5', 'C7'), ('C6', 'C8'), ('C7', 'C9'), ('C9', 'C10')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2525,335-97-7,"n-allyl-1,1,2,2,3,3,4,4,5,5,5-undecafluoropentane-1-sulfonamide",60957,C8H6F11NO2S,"['S1', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'O1', 'O2', 'N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8']","[('S1', 'O1'), ('S1', 'O1'), ('S1', 'O2'), ('S1', 'O2'), ('S1', 'N1'), ('S1', 'C3'), ('F1', 'C1'), ('F2', 'C1'), ('F3', 'C2'), ('F4', 'C2'), ('F5', 'C3'), ('F6', 'C3'), ('F7', 'C4'), ('F8', 'C4'), ('F9', 'C5'), ('F10', 'C5'), ('F11', 'C5'), ('N1', 'C6'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C4', 'C5'), ('C6', 'C7'), ('C7', 'C8'), ('C7', 'C8')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
2526,335-99-9,DODECAFLUOROHEPTANOL,60958,C7H4F12O,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'O1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']","[('F1', 'C1'), ('F2', 'C1'), ('F3', 'C2'), ('F4', 'C2'), ('F5', 'C3'), ('F6', 'C3'), ('F7', 'C4'), ('F8', 'C4'), ('F9', 'C5'), ('F10', 'C5'), ('F11', 'C7'), ('F12', 'C7'), ('O1', 'C6'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C7'), ('C5', 'C6')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
2527,336-08-3,Octafluoroadipic acid,60959,C6H2F8O4,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'O1', 'O2', 'O3', 'O4']","[('C1', 'C2'), ('C1', 'C3'), ('C1', 'F1'), ('C1', 'F2'), ('C2', 'C4'), ('C2', 'F3'), ('C2', 'F4'), ('C3', 'C5'), ('C3', 'F5'), ('C3', 'F6'), ('C4', 'C6'), ('C4', 'F7'), ('C4', 'F8'), ('C5', 'O1'), ('C5', 'O1'), ('C5', 'O3'), ('C6', 'O2'), ('C6', 'O2'), ('C6', 'O4')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
2528,336-59-4,HFAA,60962,C8F14O3,"['F1', 'C1', 'F2', 'F3', 'C2', 'F4', 'F5', 'C3', 'F6', 'F7', 'C4', 'O1', 'O2', 'C5', 'O3', 'C6', 'F8', 'F9', 'C7', 'F10', 'F11', 'C8', 'F12', 'F13', 'F14']","[('F1', 'C1'), ('C1', 'F2'), ('C1', 'F3'), ('C1', 'C2'), ('C2', 'F4'), ('C2', 'F5'), ('C2', 'C3'), ('C3', 'F6'), ('C3', 'F7'), ('C3', 'C4'), ('C4', 'O1'), ('C4', 'O1'), ('C4', 'O2'), ('O2', 'C5'), ('C5', 'O3'), ('C5', 'O3'), ('C5', 'C6'), ('C6', 'F8'), ('C6', 'F9'), ('C6', 'C7'), ('C7', 'F10'), ('C7', 'F11'), ('C7', 'C8'), ('C8', 'F12'), ('C8', 'F13'), ('C8', 'F14')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2529,337-28-0,"1-Ethoxy-2,2,3,3,3-pentafluoro-1-propanol",91847,C5H7F5O2,"['C1', 'C2', 'O1', 'C3', 'O2', 'C4', 'F1', 'F2', 'C5', 'F3', 'F4', 'F5']","[('C1', 'C2'), ('C2', 'O1'), ('O1', 'C3'), ('C3', 'O2'), ('C3', 'C4'), ('C4', 'F1'), ('C4', 'F2'), ('C4', 'C5'), ('C5', 'F3'), ('C5', 'F4'), ('C5', 'F5')]","[3, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2530,338-69-2,D-(??-Alanine,64234,C3H7NO2,"['C1', 'C2', 'N1', 'C3', 'O1', 'O2']","[('C1', 'C2'), ('C2', 'N1'), ('C2', 'C3'), ('C3', 'O1'), ('C3', 'O2'), ('C3', 'O2')]","[3, 1, 2, 0, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2531,338-83-0,"tris(1,1,2,2,3,3,3-heptafluoropropyl)amine",13836500,C9F21N,"['F1', 'C1', 'F2', 'F3', 'C2', 'F4', 'F5', 'C3', 'F6', 'F7', 'N1', 'C4', 'F8', 'F9', 'C5', 'F10', 'F11', 'C6', 'F12', 'F13', 'F14', 'C7', 'F15', 'F16', 'C8', 'F17', 'F18', 'C9', 'F19', 'F20', 'F21']","[('F1', 'C1'), ('C1', 'F2'), ('C1', 'F3'), ('C1', 'C2'), ('C2', 'F4'), ('C2', 'F5'), ('C2', 'C3'), ('C3', 'F6'), ('C3', 'F7'), ('C3', 'N1'), ('N1', 'C4'), ('N1', 'C7'), ('C4', 'F8'), ('C4', 'F9'), ('C4', 'C5'), ('C5', 'F10'), ('C5', 'F11'), ('C5', 'C6'), ('C6', 'F12'), ('C6', 'F13'), ('C6', 'F14'), ('C7', 'F15'), ('C7', 'F16'), ('C7', 'C8'), ('C8', 'F17'), ('C8', 'F18'), ('C8', 'C9'), ('C9', 'F19'), ('C9', 'F20'), ('C9', 'F21')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2532,338-84-1,Perfluorotripentylamine,60965,C15F33N,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20', 'F21', 'F22', 'F23', 'F24', 'F25', 'F26', 'F27', 'F28', 'F29', 'F30', 'F31', 'F32', 'F33', 'N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15']","[('F1', 'C1'), ('F2', 'C1'), ('F3', 'C2'), ('F4', 'C2'), ('F5', 'C3'), ('F6', 'C3'), ('F7', 'C4'), ('F8', 'C4'), ('F9', 'C5'), ('F10', 'C5'), ('F11', 'C6'), ('F12', 'C6'), ('F13', 'C7'), ('F14', 'C7'), ('F15', 'C8'), ('F16', 'C8'), ('F17', 'C9'), ('F18', 'C9'), ('F19', 'C10'), ('F20', 'C10'), ('F21', 'C11'), ('F22', 'C11'), ('F23', 'C12'), ('F24', 'C12'), ('F25', 'C13'), ('F26', 'C13'), ('F27', 'C13'), ('F28', 'C14'), ('F29', 'C14'), ('F30', 'C14'), ('F31', 'C15'), ('F32', 'C15'), ('F33', 'C15'), ('N1', 'C1'), ('N1', 'C2'), ('N1', 'C3'), ('C1', 'C4'), ('C2', 'C5'), ('C3', 'C6'), ('C4', 'C7'), ('C5', 'C8'), ('C6', 'C9'), ('C7', 'C10'), ('C8', 'C11'), ('C9', 'C12'), ('C10', 'C13'), ('C11', 'C14'), ('C12', 'C15')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2533,339-43-5,Carbutamide,9189,C11H17N3O3S,"['S1', 'O1', 'O2', 'O3', 'N1', 'N2', 'N3', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11']","[('S1', 'O1'), ('S1', 'O1'), ('S1', 'O2'), ('S1', 'O2'), ('S1', 'N1'), ('S1', 'C1'), ('O3', 'C4'), ('O3', 'C4'), ('N1', 'C4'), ('N2', 'C4'), ('N2', 'C8'), ('N3', 'C5'), ('C1', 'C2'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C6'), ('C3', 'C7'), ('C3', 'C7'), ('C5', 'C6'), ('C5', 'C6'), ('C5', 'C7'), ('C8', 'C9'), ('C9', 'C10'), ('C10', 'C11'), ('N1', 'C8'), ('N2', 'C9'), ('N3', 'C10'), ('N3', 'C11')]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 2, 2, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
2536,344-04-7,Bromopentafluorobenzene,21168727,C6BrF5,"['F1', 'C1', 'C2', 'F2', 'C3', 'F3', 'C4', 'Br1', 'C5', 'F4', 'C6', 'F5']","[('F1', 'C1'), ('C1', 'C2'), ('C1', 'C6'), ('C1', 'C6'), ('C2', 'F2'), ('C2', 'C3'), ('C2', 'C3'), ('C3', 'F3'), ('C3', 'C4'), ('C4', 'Br1'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'F4'), ('C5', 'C6'), ('C6', 'F5')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2537,344-07-0,Chloropentafluorobenzene,9203,C6ClF5,"['F1', 'C1', 'C2', 'F2', 'C3', 'F3', 'C4', 'Cl1', 'C5', 'F4', 'C6', 'F5']","[('F1', 'C1'), ('C1', 'C2'), ('C1', 'C6'), ('C1', 'C6'), ('C2', 'F2'), ('C2', 'C3'), ('C2', 'C3'), ('C3', 'F3'), ('C3', 'C4'), ('C4', 'Cl1'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'F4'), ('C5', 'C6'), ('C6', 'F5')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2538,344-25-2,d-Pro,8640,C5H9NO2,"['C1', 'C2', 'C3', 'C4', 'O1', 'O2', 'N1', 'C5']","[('C1', 'C2'), ('C1', 'C5'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'N1'), ('C4', 'O1'), ('C4', 'O1'), ('C4', 'O2'), ('N1', 'C5')]","[2, 2, 1, 0, 0, 1, 1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
2539,344-72-9,"Ethyl 2-amino-4-(trifluoromethyl)-1,3-thiazole-5-carboxylate",60975,C7H7F3N2O2S,"['C1', 'C2', 'O1', 'C3', 'O2', 'C4', 'S1', 'C5', 'N1', 'N2', 'C6', 'C7', 'F1', 'F2', 'F3']","[('C1', 'C2'), ('C2', 'O1'), ('O1', 'C3'), ('C3', 'O2'), ('C3', 'O2'), ('C3', 'C4'), ('C4', 'S1'), ('C4', 'C6'), ('C4', 'C6'), ('S1', 'C5'), ('C5', 'N1'), ('C5', 'N2'), ('C5', 'N2'), ('N2', 'C6'), ('C6', 'C7'), ('C7', 'F1'), ('C7', 'F2'), ('C7', 'F3')]","[3, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
2540,345-35-7,2-Fluorobenzyl chloride,9204,C7H6ClF,"['F1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'Cl1']","[('F1', 'C1'), ('C1', 'C2'), ('C1', 'C6'), ('C1', 'C6'), ('C2', 'C3'), ('C2', 'C3'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'Cl1')]","[0, 0, 1, 1, 1, 1, 0, 2, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
