molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
3226,8957,21,0.789742,0.01851,0.0,0.0,2,1.0
2955,55042,21,0.812454,0.011198,0.471404,0.471404,2,1.0
112,5792,21,0.60444,0.074628,1.192569,1.192569,26,1.0
2372,54995,21,0.752591,0.222362,0.881917,0.881917,40,1.0
3351,9260,21,0.724246,0.045472,1.490712,1.490712,84,1.0
921,60047,21,0.549751,0.002449,1.452966,1.452966,7,1.0
1395,60234,21,0.717566,0.007369,1.054093,1.054093,1,1.0
110,5791,21,0.767368,0.086328,0.333333,0.333333,1,1.0
2349,4447491,21,0.760713,0.023166,0.333333,0.333333,1,1.0
505,6367,21,0.823728,0.024195,0.57735,0.57735,2,1.0
938,60062,21,0.882388,0.124167,0.471404,0.471404,4,1.0
2107,29152,22,0.889124,0.008961,0.0,0.0,4,1.0
3423,61135,22,0.84389,0.14043,0.0,0.0,1,1.0
242,6004,22,0.729767,0.085975,1.192569,1.192569,22,1.0
2079,7865,22,0.361966,0.004189,1.556349,1.556349,9,1.0
2892,8347,22,0.622852,0.004623,1.452966,1.452966,18,1.0
383,2934,22,0.732109,0.118418,0.333333,0.333333,1,1.0
3431,61142,22,0.896325,0.043493,0.333333,0.333333,2,1.0
2608,8172,22,0.841646,0.012535,0.730297,0.730297,1,1.0
2449,8034,22,0.887959,0.000435,0.649786,0.649786,2,1.0
604,59882,22,0.90223,0.017796,0.649786,0.649786,4,1.0
2509,60416,22,0.888995,0.004082,0.57735,0.57735,1,1.0
3474,1265957,22,0.83683,0.080507,0.333333,0.333333,1,1.0
899,60039,23,0.89608,0.017219,0.0,0.0,2,1.0
2888,60597,23,0.888703,0.024196,0.0,0.0,2,1.0
2098,60535,23,0.8908,0.182526,0.471404,0.471404,12,1.0
3467,388718,23,0.883419,0.014865,0.471404,0.471404,2,1.0
235,390099,23,0.746793,0.121284,0.333333,0.333333,1,1.0
3094,8586,23,0.760426,0.002854,0.816497,0.816497,2,1.0
2906,60620,23,0.521424,0.004248,1.452966,1.452966,10,1.0
2125,60952,23,0.735481,0.032527,1.490712,1.490712,84,1.0
94,5768,23,0.869645,0.074692,0.471404,0.471404,18,1.0
3518,61252,23,0.859818,0.063449,0.333333,0.333333,3,1.0
104,5773,23,0.72126,0.117329,0.471404,0.471404,2,1.0
2462,8046,23,0.859834,0.001222,0.649786,0.649786,2,1.0
26,5614,24,0.88702,0.024563,0.0,0.0,1,1.0
578,59865,24,0.90197,0.008382,0.0,0.0,1,1.0
2364,7923,24,0.688123,0.135256,0.0,0.0,1,1.0
2365,4444561,24,0.707328,0.104587,0.0,0.0,1,1.0
2366,14737253,24,0.766184,0.078245,0.0,0.0,1,1.0
2375,391379,24,0.89621,0.016075,0.0,0.0,1,1.0
2873,55034,24,0.885383,0.006189,0.0,0.0,3,1.0
1653,88389,24,0.795637,0.131323,0.333333,0.333333,2,1.0
2120,71308,24,0.696279,0.032431,1.490712,1.490712,96,1.0
3044,4517207,24,0.786317,0.048789,0.333333,0.333333,2,1.0
2900,8353,24,0.670967,0.00318,1.452966,1.452966,18,1.0
2000,4940742,24,0.74133,0.10794,0.333333,0.333333,1,1.0
2844,60573,24,0.853349,0.023183,0.333333,0.333333,1,1.0
2899,60608,24,0.843057,0.036099,0.333333,0.333333,1,1.0
884,60030,24,0.658633,0.076559,1.054093,1.054093,10,1.0
2003,4940743,24,0.566992,0.018333,1.0,1.0,1,1.0
2994,4521171,24,0.802987,0.043409,0.333333,0.333333,2,1.0
1451,91781,25,0.848709,0.028587,0.0,0.0,1,1.0
1463,56701,25,0.890172,0.019298,0.0,0.0,1,1.0
1938,5289148,25,0.834008,0.066134,0.0,0.0,1,1.0
2127,9180,25,0.830177,0.07878,0.0,0.0,1,1.0
2833,8256,25,0.908814,0.013376,0.0,0.0,1,1.0
2853,8286,25,0.896517,0.023987,0.0,0.0,1,1.0
3055,60670,25,0.813396,0.069704,0.0,0.0,1,1.0
2512,8092,25,0.789333,0.104179,0.57735,0.57735,2,1.0
105,5774,25,0.832733,0.011041,0.333333,0.333333,1,1.0
820,6699,25,0.533861,0.005032,1.414214,1.414214,3,1.0
1872,7696,25,0.808956,0.04768,0.333333,0.333333,2,1.0
89,389877,25,0.865136,0.086108,0.471404,0.471404,1,1.0
410,6261,25,0.871947,0.037834,0.333333,0.333333,6,1.0
2940,8406,25,0.631212,0.015458,1.0,1.0,1,1.0
2724,23095,25,0.824133,0.165176,0.333333,0.333333,3,1.0
2479,60397,25,0.899706,0.025642,0.333333,0.333333,2,1.0
2134,60962,25,0.874251,0.044672,0.333333,0.333333,2,1.0
222,5972,26,0.868448,0.016728,0.0,0.0,4,1.0
245,6018,26,0.906959,0.010468,0.0,0.0,2,1.0
2654,28968,26,0.88804,0.063552,0.0,0.0,2,1.0
2838,4445339,26,0.897835,0.036117,0.0,0.0,2,1.0
1025,4522171,26,0.852149,0.119311,0.333333,0.333333,2,1.0
36,5633,26,0.8911,0.064633,0.333333,0.333333,4,1.0
2566,60471,26,0.879435,0.015006,0.333333,0.333333,2,1.0
2555,60467,26,0.786809,0.154983,0.333333,0.333333,1,1.0
3429,9396,26,0.858482,0.118448,1.105541,1.105541,26,1.0
3,5552,26,0.884903,0.133956,0.333333,0.333333,6,1.0
1650,4940738,26,0.841209,0.058352,0.333333,0.333333,2,1.0
2093,29142,26,0.881934,0.068345,0.471404,0.471404,2,1.0
570,59859,26,0.685498,0.00427,1.414214,1.414214,6,1.0
1024,6896,26,0.830919,0.173997,0.333333,0.333333,2,1.0
223,2945,27,0.880498,0.030628,0.0,0.0,5,1.0
690,4641,27,0.906654,0.012316,0.0,0.0,1,1.0
1876,59448,27,0.824327,0.042073,0.333333,0.333333,1,1.0
2845,60574,27,0.899156,0.014177,0.333333,0.333333,1,1.0
1877,4940740,27,0.843585,0.041575,0.333333,0.333333,1,1.0
636,431981,27,0.909267,0.110139,0.333333,0.333333,8,1.0
2966,8447,27,0.897098,0.014545,0.816497,0.816497,4,1.0
1527,7405,27,0.830143,0.095808,0.333333,0.333333,1,1.0
200,5935,27,0.900257,0.073413,0.333333,0.333333,2,1.0
67,10218152,27,0.692462,0.046542,1.192569,1.192569,6,1.0
777,6662,27,0.837736,0.057904,0.57735,0.57735,2,1.0
622,6485,27,0.886282,0.069709,0.333333,0.333333,6,1.0
623,193196,28,0.877544,0.01334,0.0,0.0,1,1.0
3426,61138,28,0.884728,0.103397,0.0,0.0,1,1.0
2967,4510404,28,0.855219,0.106636,0.333333,0.333333,2,1.0
376,59014,28,0.88123,0.004687,0.333333,0.333333,1,1.0
