molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,find_rate
2982,8481,20,0.716007,0.366826,1.4142135623730951,1.4142135623730951,1.0
937,6812,20,0.65396,0.302146,1.4142135623730951,1.4142135623730951,1.0
2242,63119,20,0.586566,0.578404,1.9436506316151003,1.9436506316151003,1.0
2650,91792,20,0.663413,0.119444,1.4142135623730951,1.4142135623730951,1.0
1880,7698,20,0.73168,0.441438,1.4142135623730951,1.4142135623730951,1.0
1865,7691,20,0.78388,0.568925,1.4142135623730951,1.4142135623730951,1.0
2359,7920,20,0.765816,0.25526,1.4142135623730951,1.4142135623730951,1.0
2514,86111,20,0.622006,0.318582,1.4142135623730951,1.4142135623730951,1.0
434,6290,20,0.742463,0.675022,1.6666666666666667,1.6666666666666667,1.0
185,5901,21,0.695945,0.184441,1.3333333333333335,1.3333333333333335,1.0
626,59893,21,0.597945,0.081168,1.3333333333333335,1.3333333333333335,1.0
898,4143,21,0.721347,0.389471,1.3333333333333335,1.3333333333333335,1.0
938,60062,21,0.76587,0.243563,1.3333333333333335,1.3333333333333335,1.0
2812,151997,21,0.635225,0.081478,1.3333333333333335,1.3333333333333335,1.0
2945,60643,21,0.772988,0.551704,1.3333333333333335,1.3333333333333335,1.0
2839,60570,21,0.75951,0.599529,1.4142135623730951,1.4142135623730951,1.0
3352,61044,21,0.36876,0.36876,2.23606797749979,2.23606797749979,1.0
3265,9039,21,0.611076,0.011369,1.4142135623730951,1.4142135623730951,1.0
2746,14626,21,0.934631,0.818994,1.4142135623730951,1.4142135623730951,1.0
128,5808,21,0.558869,0.132732,1.6666666666666667,1.6666666666666667,1.0
3133,60700,21,0.880836,0.805992,1.4142135623730951,1.4142135623730951,1.0
28,10194105,21,0.740463,0.310606,1.4142135623730951,1.4142135623730951,1.0
1873,60316,21,0.867386,0.782079,1.4142135623730951,1.4142135623730951,1.0
2347,7909,21,0.861188,0.633069,1.4142135623730951,1.4142135623730951,1.0
2955,55042,21,0.655163,0.443044,1.4142135623730951,1.4142135623730951,1.0
159,5851,22,0.653677,0.211969,1.3333333333333335,1.3333333333333335,1.0
554,59848,22,0.488201,0.021794,1.3333333333333335,1.3333333333333335,1.0
2449,8034,22,0.672841,0.387965,1.3333333333333335,1.3333333333333335,1.0
2537,60456,22,0.678423,0.089712,1.3333333333333335,1.3333333333333335,1.0
2049,59467,22,0.863997,0.354608,1.4142135623730951,1.4142135623730951,1.0
2509,60416,22,0.575784,0.153794,1.6666666666666667,1.6666666666666667,1.0
2837,59453,22,0.640853,0.039198,1.4142135623730951,1.4142135623730951,1.0
406,6258,22,0.906295,0.837435,1.4142135623730951,1.4142135623730951,1.0
3012,4510369,22,0.850834,0.539562,1.4142135623730951,1.4142135623730951,1.0
1943,60326,22,0.93256,0.669112,1.4142135623730951,1.4142135623730951,1.0
2079,7865,22,0.883246,0.483136,1.4142135623730951,1.4142135623730951,1.0
2001,7799,22,0.888135,0.540121,1.4142135623730951,1.4142135623730951,1.0
1031,60107,22,0.817682,0.490496,1.4142135623730951,1.4142135623730951,1.0
3422,61134,22,0.363989,0.363989,2.23606797749979,2.23606797749979,1.0
2467,101773,23,0.558123,0.012011,1.3333333333333335,1.3333333333333335,1.0
2098,60535,23,0.495656,0.024662,1.3333333333333335,1.3333333333333335,1.0
531,6397,23,0.6745,0.232071,1.3333333333333335,1.3333333333333335,1.0
609,59884,23,0.7324,0.049724,1.3333333333333335,1.3333333333333335,1.0
2444,58477,23,0.561214,0.189002,1.3333333333333335,1.3333333333333335,1.0
1380,21159436,23,0.524371,0.00401,1.3333333333333335,1.3333333333333335,1.0
2462,8046,23,0.424149,0.003104,1.3333333333333335,1.3333333333333335,1.0
2495,60404,23,0.664099,0.341138,1.3333333333333335,1.3333333333333335,1.0
638,37610,23,0.704041,0.230759,1.3333333333333335,1.3333333333333335,1.0
2888,60597,23,0.61773,0.243925,1.3333333333333335,1.3333333333333335,1.0
552,4229873,23,0.725158,0.448093,1.4142135623730951,1.4142135623730951,1.0
688,2257,23,0.766652,0.386774,1.4142135623730951,1.4142135623730951,1.0
2906,60620,23,0.896207,0.745513,1.4142135623730951,1.4142135623730951,1.0
2376,16498847,23,0.656927,0.149331,1.4142135623730951,1.4142135623730951,1.0
2174,84985,23,0.737879,0.481103,1.6666666666666667,1.6666666666666667,1.0
1275,7149,23,0.735861,0.45171,1.6666666666666667,1.6666666666666667,1.0
2124,9179,23,0.369323,0.369323,2.23606797749979,2.23606797749979,1.0
94,5768,23,0.677243,0.331153,1.6666666666666667,1.6666666666666667,1.0
2250,63133,23,0.680918,0.32537,1.4142135623730951,1.4142135623730951,1.0
2875,58480,23,0.605413,0.28017,1.4142135623730951,1.4142135623730951,1.0
26,5614,24,0.543616,0.220535,1.3333333333333335,1.3333333333333335,1.0
634,59898,24,0.689198,0.273387,1.3333333333333335,1.3333333333333335,1.0
674,6545,24,0.60745,0.010876,1.3333333333333335,1.3333333333333335,1.0
687,59935,24,0.52687,0.021591,1.3333333333333335,1.3333333333333335,1.0
693,59938,24,0.526411,0.021723,1.3333333333333335,1.3333333333333335,1.0
2003,4940743,24,0.869727,0.127832,1.3333333333333335,1.3333333333333335,1.0
2363,4517399,24,0.85699,0.170335,1.3333333333333335,1.3333333333333335,1.0
1653,88389,24,0.876844,0.349497,1.4142135623730951,1.4142135623730951,1.0
3173,60764,24,0.842589,0.839897,1.6666666666666667,1.6666666666666667,1.0
754,71060588,24,0.688398,0.390986,1.6666666666666667,1.6666666666666667,1.0
2436,8026,24,0.48012,0.335503,1.9436506316151003,1.9436506316151003,1.0
2849,60576,24,0.561824,0.170959,1.6666666666666667,1.6666666666666667,1.0
2365,4444561,24,0.861532,0.448591,1.4142135623730951,1.4142135623730951,1.0
602,6456,24,0.479342,0.334529,1.9436506316151003,1.9436506316151003,1.0
3065,4510551,24,0.867466,0.520015,1.4142135623730951,1.4142135623730951,1.0
643,59904,24,0.481914,0.334592,1.9436506316151003,1.9436506316151003,1.0
578,59865,24,0.559035,0.528359,1.9436506316151003,1.9436506316151003,1.0
2479,60397,25,0.656623,0.023946,1.3333333333333335,1.3333333333333335,1.0
2527,60424,25,0.656353,0.023993,1.3333333333333335,1.3333333333333335,1.0
3095,4602,25,0.588589,0.452625,1.9436506316151003,1.9436506316151003,1.0
970,60080,25,0.795021,0.669589,1.4142135623730951,1.4142135623730951,1.0
3152,4510408,25,0.937671,0.775351,1.4142135623730951,1.4142135623730951,1.0
904,21159423,25,0.820379,0.702711,1.4142135623730951,1.4142135623730951,1.0
2724,23095,25,0.95209,0.663391,1.4142135623730951,1.4142135623730951,1.0
2126,60953,25,0.444756,0.444756,2.23606797749979,2.23606797749979,1.0
1872,7696,25,0.931538,0.801276,1.4142135623730951,1.4142135623730951,1.0
218,10183330,25,0.755968,0.512209,1.6666666666666667,1.6666666666666667,1.0
2940,8406,25,0.897707,0.777387,1.4142135623730951,1.4142135623730951,1.0
1707,7542,25,0.949827,0.802081,1.4142135623730951,1.4142135623730951,1.0
558,59850,26,0.755276,0.531517,1.3333333333333335,1.3333333333333335,1.0
570,59859,26,0.899265,0.043649,1.3333333333333335,1.3333333333333335,1.0
571,59860,26,0.688339,0.008178,1.3333333333333335,1.3333333333333335,1.0
1023,5289549,26,0.96841,0.303611,1.3333333333333335,1.3333333333333335,1.0
1091,60130,26,0.738966,0.033088,1.3333333333333335,1.3333333333333335,1.0
2099,60536,26,0.775943,0.005721,1.3333333333333335,1.3333333333333335,1.0
2430,60367,26,0.744175,0.336369,1.3333333333333335,1.3333333333333335,1.0
2555,60467,26,0.971723,0.345401,1.3333333333333335,1.3333333333333335,1.0
2566,60471,26,0.748142,0.297895,1.6666666666666667,1.6666666666666667,1.0
2176,34986782,26,0.802019,0.447166,1.6666666666666667,1.6666666666666667,1.0
2562,23349321,26,0.708769,0.678347,1.9436506316151003,1.9436506316151003,1.0
1870,4940739,26,0.984519,0.913152,1.4142135623730951,1.4142135623730951,1.0
3429,9396,26,0.681199,0.410826,1.6666666666666667,1.6666666666666667,1.0
3430,61141,26,0.657041,0.460237,1.4142135623730951,1.4142135623730951,1.0
1480,7358,26,0.976847,0.907946,1.4142135623730951,1.4142135623730951,1.0
2654,28968,26,0.87455,0.674354,1.4142135623730951,1.4142135623730951,1.0
2456,8042,26,0.978829,0.805146,1.4142135623730951,1.4142135623730951,1.0
557,6427,26,0.708355,0.008465,1.6666666666666667,1.6666666666666667,1.0
117,5800,27,0.80703,0.585904,1.3333333333333335,1.3333333333333335,1.0
690,4641,27,0.763459,0.238791,1.6666666666666667,1.6666666666666667,1.0
2845,60574,27,0.844924,0.668347,1.4142135623730951,1.4142135623730951,1.0
1643,60294,27,0.972708,0.52049,1.4142135623730951,1.4142135623730951,1.0
1527,7405,27,0.893259,0.27348,1.4142135623730951,1.4142135623730951,1.0
67,10218152,27,0.959687,0.946403,1.4142135623730951,1.4142135623730951,1.0
370,58471,27,0.619705,0.442328,1.9436506316151003,1.9436506316151003,1.0
1877,4940740,27,0.978696,0.799273,1.4142135623730951,1.4142135623730951,1.0
200,5935,27,0.890593,0.601275,1.4142135623730951,1.4142135623730951,1.0
1208,5257160,27,0.982602,0.881491,1.4142135623730951,1.4142135623730951,1.0
622,6485,27,0.936382,0.736778,1.4142135623730951,1.4142135623730951,1.0
670,59917,28,0.748045,0.038685,1.3333333333333335,1.3333333333333335,1.0
2102,60539,28,0.857732,0.687244,1.3333333333333335,1.3333333333333335,1.0
3259,60873,28,0.680288,0.427279,1.6666666666666667,1.6666666666666667,1.0
376,59014,28,0.932176,0.893637,1.4142135623730951,1.4142135623730951,1.0
1622,7485,28,0.969864,0.787026,1.4142135623730951,1.4142135623730951,1.0
3534,388534,28,0.956077,0.89329,1.4142135623730951,1.4142135623730951,1.0
3007,60660,28,0.958906,0.751076,1.4142135623730951,1.4142135623730951,1.0
1941,7752,28,0.982341,0.846516,1.4142135623730951,1.4142135623730951,1.0
106,5775,28,0.97599,0.898943,1.4142135623730951,1.4142135623730951,1.0
2119,2056433,28,0.476126,0.001542,1.9436506316151003,1.9436506316151003,1.0
553,59847,28,0.79392,0.40286,1.4142135623730951,1.4142135623730951,1.0
2973,8460,28,0.824089,0.470014,1.6666666666666667,1.6666666666666667,1.0
206,5941,29,0.932583,0.818723,1.3333333333333335,1.3333333333333335,1.0
612,59888,29,0.800501,0.049103,1.3333333333333335,1.3333333333333335,1.0
592,59877,29,0.848919,0.108047,1.6666666666666667,1.6666666666666667,1.0
420,5288491,29,0.987256,0.799623,1.4142135623730951,1.4142135623730951,1.0
414,6273,29,0.992711,0.989666,1.4142135623730951,1.4142135623730951,1.0
3367,9270,29,0.866728,0.076289,1.4142135623730951,1.4142135623730951,1.0
2391,7974,29,0.985603,0.924275,1.4142135623730951,1.4142135623730951,1.0
548,192176,29,0.995553,0.93201,1.4142135623730951,1.4142135623730951,1.0
2816,8228,29,0.729438,0.007235,1.6666666666666667,1.6666666666666667,1.0
1390,7288,29,0.95784,0.675201,1.4142135623730951,1.4142135623730951,1.0
546,6422,29,0.9673,0.890084,1.4142135623730951,1.4142135623730951,1.0
133,4447518,29,0.992408,0.94624,1.4142135623730951,1.4142135623730951,1.0
568,59857,30,0.936023,0.03703,1.3333333333333335,1.3333333333333335,1.0
711,21159417,30,0.689173,0.004321,1.3333333333333335,1.3333333333333335,1.0
2526,103869691,30,0.97419,0.663239,1.3333333333333335,1.3333333333333335,1.0
587,6444,30,0.75026,0.5809,1.9436506316151003,1.9436506316151003,1.0
660,6529,30,0.912758,0.162125,1.4142135623730951,1.4142135623730951,1.0
2094,60534,30,0.68774,0.410245,1.9436506316151003,1.9436506316151003,1.0
2760,58828530,30,0.943501,0.684987,1.4142135623730951,1.4142135623730951,1.0
3117,5256784,30,0.972092,0.894821,1.4142135623730951,1.4142135623730951,1.0
100,5771,30,0.902666,0.25424,1.4142135623730951,1.4142135623730951,1.0
1998,7798,30,0.993534,0.991283,1.4142135623730951,1.4142135623730951,1.0
1640,7495,30,0.983346,0.902255,1.4142135623730951,1.4142135623730951,1.0
1645,7498,30,0.97326,0.339402,1.4142135623730951,1.4142135623730951,1.0
46,83708,30,0.995207,0.982277,1.4142135623730951,1.4142135623730951,1.0
75,5742,31,0.94696,0.31542,1.3333333333333335,1.3333333333333335,1.0
2458,60385,31,0.919619,0.066773,1.3333333333333335,1.3333333333333335,1.0
365,6196,31,0.96699,0.895683,1.4142135623730951,1.4142135623730951,1.0
372,6209,31,0.699743,0.112106,1.4142135623730951,1.4142135623730951,1.0
391,6241,31,0.971468,0.941723,1.4142135623730951,1.4142135623730951,1.0
2129,9181,31,0.663967,0.003001,1.9436506316151003,1.9436506316151003,1.0
2137,13836500,31,0.665246,0.016462,2.0,2.0,1.0
2494,8069,31,0.991977,0.991827,1.4142135623730951,1.4142135623730951,1.0
2894,11341369,31,0.826587,0.034894,1.6666666666666667,1.6666666666666667,1.0
3248,36551,31,0.653063,0.653063,2.23606797749979,2.23606797749979,1.0
131,3288,32,1.0,0.961425,1.3333333333333335,1.3333333333333335,1.0
2108,60540,32,1.0,0.718966,1.3333333333333335,1.3333333333333335,1.0
3506,61239,32,1.0,0.999967,1.6666666666666667,1.6666666666666667,1.0
3121,60692,32,1.0,0.995409,1.4142135623730951,1.4142135623730951,1.0
2804,60550,32,1.0,0.999958,1.9436506316151003,1.9436506316151003,1.0
661,6530,32,1.0,0.99958,1.4142135623730951,1.4142135623730951,1.0
2097,29146,32,1.0,0.997697,1.4142135623730951,1.4142135623730951,1.0
583,59871,32,1.0,0.999954,1.4142135623730951,1.4142135623730951,1.0
2095,29144,32,1.0,0.999952,1.9436506316151003,1.9436506316151003,1.0
2758,29054,32,1.0,0.999987,1.4142135623730951,1.4142135623730951,1.0
2895,60603,32,1.0,0.873134,1.6666666666666667,1.6666666666666667,1.0
1646,60296,32,1.0,0.857823,1.4142135623730951,1.4142135623730951,1.0
99,10469370,33,0.606121,0.039135,1.3333333333333335,1.3333333333333335,1.0
569,6434,33,0.416188,0.101885,1.3333333333333335,1.3333333333333335,1.0
2109,60541,33,0.417424,0.10705,1.3333333333333335,1.3333333333333335,1.0
373,59008,33,0.608044,0.519803,1.4142135623730951,1.4142135623730951,1.0
388,58472,33,0.723155,0.639128,1.4142135623730951,1.4142135623730951,1.0
416,59601,33,0.728656,0.601451,1.4142135623730951,1.4142135623730951,1.0
417,59602,33,0.728003,0.600722,1.4142135623730951,1.4142135623730951,1.0
588,6445,33,0.402242,0.0355,1.6666666666666667,1.6666666666666667,1.0
663,4447652,33,0.718039,0.625212,1.4142135623730951,1.4142135623730951,1.0
1389,60233,33,0.444086,0.09373,1.6666666666666667,1.6666666666666667,1.0
2201,10393,33,0.727663,0.562172,1.4142135623730951,1.4142135623730951,1.0
2806,58916,33,0.541267,0.191752,1.4142135623730951,1.4142135623730951,1.0
3539,20155928,33,0.407408,0.060406,1.6666666666666667,1.6666666666666667,1.0
53,2612,34,0.660557,0.61371,1.6666666666666667,1.6666666666666667,1.0
126,77987,34,0.665639,0.587661,1.4142135623730951,1.4142135623730951,1.0
549,6425,34,0.488793,0.121953,1.4142135623730951,1.4142135623730951,1.0
572,6435,34,0.377073,0.073669,1.6666666666666667,1.6666666666666667,1.0
585,59161,34,0.454013,0.047529,1.6666666666666667,1.6666666666666667,1.0
878,60029,34,0.708537,0.647793,1.4142135623730951,1.4142135623730951,1.0
2111,29155,34,0.446629,0.38954,1.9436506316151003,1.9436506316151003,1.0
2877,60588,34,0.414206,0.08748,1.6666666666666667,1.6666666666666667,1.0
2103,4510563,35,0.502726,0.087494,1.3333333333333335,1.3333333333333335,1.0
371,6208,35,0.709237,0.650251,1.4142135623730951,1.4142135623730951,1.0
426,6282,35,0.613022,0.366883,1.4142135623730951,1.4142135623730951,1.0
547,6423,35,0.604546,0.297586,1.4142135623730951,1.4142135623730951,1.0
579,59867,35,0.494162,0.031112,1.6666666666666667,1.6666666666666667,1.0
2130,60955,35,0.305317,0.02649,1.9436506316151003,1.9436506316151003,1.0
2688,28990,35,0.784492,0.388098,1.4142135623730951,1.4142135623730951,1.0
3254,60866,35,0.294937,0.294937,2.23606797749979,2.23606797749979,1.0
2420,8015,36,0.449969,0.379418,1.9436506316151003,1.9436506316151003,1.0
2427,60366,36,0.501855,0.475985,1.9436506316151003,1.9436506316151003,1.0
3176,60773,36,0.507708,0.477147,1.9436506316151003,1.9436506316151003,1.0
2813,8216,36,0.488015,0.067173,1.6666666666666667,1.6666666666666667,1.0
392,6242,36,0.586504,0.210795,1.4142135623730951,1.4142135623730951,1.0
573,59861,36,0.46627,0.055257,1.6666666666666667,1.6666666666666667,1.0
3517,61251,36,0.5628,0.288452,1.4142135623730951,1.4142135623730951,1.0
2092,60532,36,0.502029,0.464563,1.9436506316151003,1.9436506316151003,1.0
635,16735966,36,0.458097,0.35697,1.9436506316151003,1.9436506316151003,1.0
2422,55001,36,0.717009,0.645794,1.4142135623730951,1.4142135623730951,1.0
580,59868,37,0.548996,0.523276,1.9436506316151003,1.9436506316151003,1.0
3255,60867,37,0.346265,0.037463,1.9436506316151003,1.9436506316151003,1.0
220,2301699,38,0.796616,0.115902,1.3333333333333335,1.3333333333333335,1.0
2090,4511054,38,0.504598,0.442664,1.9436506316151003,1.9436506316151003,1.0
3247,71305,38,0.344103,0.344103,2.23606797749979,2.23606797749979,1.0
3256,60868,38,0.344212,0.344212,2.23606797749979,2.23606797749979,1.0
3505,61238,38,0.602285,0.268775,1.4142135623730951,1.4142135623730951,1.0
3428,61140,39,0.637073,0.402378,1.4142135623730951,1.4142135623730951,1.0
940,60065,40,0.655756,0.453321,1.4142135623730951,1.4142135623730951,1.0
2089,29140,40,0.599491,0.241052,1.4142135623730951,1.4142135623730951,1.0
3260,13836523,40,0.327243,0.007621,2.0,2.0,1.0
3442,61158,40,0.593708,0.163856,1.4142135623730951,1.4142135623730951,1.0
2421,60363,42,0.800887,0.638045,1.4142135623730951,1.4142135623730951,1.0
2441,20155926,42,0.574792,0.515843,1.9436506316151003,1.9436506316151003,1.0
3158,4444362,43,0.575973,0.006263,1.4142135623730951,1.4142135623730951,1.0
3427,61139,43,0.38254,0.046046,1.9436506316151003,1.9436506316151003,1.0
927,6801,44,0.66576,0.324481,1.4142135623730951,1.4142135623730951,1.0
2440,20137935,44,0.635889,0.318371,1.4142135623730951,1.4142135623730951,1.0
3257,60869,44,0.365114,0.365114,2.23606797749979,2.23606797749979,1.0
195,5918,45,0.80454,0.712727,1.4142135623730951,1.4142135623730951,1.0
2764,29073,47,0.819806,0.678998,1.4142135623730951,1.4142135623730951,1.0
3234,4446726,47,0.891393,0.70935,1.4142135623730951,1.4142135623730951,1.0
42,17215925,48,0.606419,0.125811,1.3333333333333335,1.3333333333333335,1.0
686,79067,48,0.731228,0.152026,1.3333333333333335,1.3333333333333335,1.0
2138,60965,49,0.421897,0.034997,2.0,2.0,1.0
2428,8021,50,0.662341,0.025362,1.6666666666666667,1.6666666666666667,1.0
3358,61055,50,0.445396,0.445396,2.23606797749979,2.23606797749979,1.0
2096,4515042,51,0.710108,0.012135,1.6666666666666667,1.6666666666666667,1.0
2113,60544,51,0.71012,0.012089,1.6666666666666667,1.6666666666666667,1.0
2835,8263,51,0.685039,0.015244,1.6666666666666667,1.6666666666666667,1.0
2112,60542,52,0.676603,0.01145,1.6666666666666667,1.6666666666666667,1.0
3106,559059,53,0.886119,0.097463,1.3333333333333335,1.3333333333333335,1.0
266,389987,54,0.954775,0.852479,1.4142135623730951,1.4142135623730951,1.0
3527,71343,58,0.57057,0.014576,2.0,2.0,1.0
2625,4593733,63,0.998422,0.956746,1.4142135623730951,1.4142135623730951,1.0
3235,4445197,63,0.991057,0.990361,1.4142135623730951,1.4142135623730951,1.0
