molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
2867,8310,12,0.862246,0.019304,0.0,0.0,1,1.0
3403,9367,12,0.721676,0.298042,0.0,0.0,1,1.0
189,5910,12,0.737467,0.379127,0.0,0.0,1,1.0
813,992,12,0.809127,0.20208,0.0,0.0,2,1.0
996,10188566,12,0.85868,0.035753,0.4714045207910317,0.4714045207910317,1,1.0
3180,8807,12,0.83593,0.0994,1.4142135623730951,1.4142135623730951,2,1.0
1103,60134,12,0.744394,0.277342,1.0540925533894598,1.0540925533894598,3,1.0
3369,61070,12,0.848373,0.71518,0.6497862896539309,0.6497862896539309,2,1.0
1311,7205,12,0.788196,0.272345,1.4529663145135578,1.4529663145135578,6,1.0
1881,2005824,12,0.821324,0.377886,1.0954451150103321,1.0954451150103321,2,1.0
532,6398,12,0.867011,0.379148,1.5275252316519468,1.5275252316519468,3,1.0
2581,1463825,12,0.852413,0.809167,0.5577733510227171,0.5577733510227171,4,1.0
2643,28960,12,0.936358,0.519836,0.3333333333333333,0.3333333333333333,1,1.0
2437,60370,12,0.812931,0.221796,0.3333333333333333,0.3333333333333333,2,1.0
2947,8410,13,0.854225,0.246155,0.0,0.0,1,1.0
13,2157,13,0.862611,0.042383,0.0,0.0,1,1.0
2728,2179,13,0.828967,0.242282,0.0,0.0,2,1.0
829,60010,13,0.852418,0.226655,0.0,0.0,2,1.0
3533,9515,13,0.785184,0.41692,0.0,0.0,1,1.0
2328,10771160,13,0.787351,0.56651,0.0,0.0,1,1.0
708,6586,13,0.754118,0.609636,0.0,0.0,1,1.0
1257,7125,13,0.805204,0.175625,0.0,0.0,1,1.0
2190,3324,13,0.794604,0.405634,0.0,0.0,1,1.0
816,6698,13,0.869036,0.150306,0.0,0.0,2,1.0
23,5611,13,0.834964,0.562222,0.5773502691896257,0.5773502691896257,4,1.0
1494,60260,13,0.87107,0.083687,0.7302967433402214,0.7302967433402214,1,1.0
2631,23083,13,0.841315,0.384997,0.3333333333333333,0.3333333333333333,1,1.0
252,21106037,13,0.808505,0.377047,0.7453559924999299,0.7453559924999299,12,1.0
1633,4445318,13,0.933281,0.424965,0.4714045207910317,0.4714045207910317,1,1.0
1460,60255,13,0.813424,0.767989,0.881917103688197,0.881917103688197,24,1.0
613,59889,13,0.824396,0.146592,1.4529663145135578,1.4529663145135578,5,1.0
2546,60463,13,0.809407,0.071265,1.1547005383792517,1.1547005383792517,5,1.0
2563,627838,13,0.858236,0.29182,0.6497862896539309,0.6497862896539309,1,1.0
939,60063,13,0.879277,0.351459,1.0540925533894598,1.0540925533894598,1,1.0
83,60997,14,0.781761,0.365101,0.0,0.0,2,1.0
3082,3756,14,0.837902,0.671981,0.0,0.0,1,1.0
2014,5004,14,0.921664,0.01218,0.0,0.0,2,1.0
1021,1435,14,0.826036,0.482726,0.0,0.0,1,1.0
2552,8120,14,0.829067,0.479612,0.0,0.0,1,1.0
2935,60638,14,0.868926,0.359909,0.0,0.0,1,1.0
2757,91985,14,0.770397,0.423576,0.0,0.0,2,1.0
2936,60639,14,0.918316,0.537804,0.0,0.0,1,1.0
3220,8931,14,0.870464,0.07488,0.0,0.0,1,1.0
1000,6872,14,0.904595,0.501446,0.0,0.0,1,1.0
1591,7454,14,0.857319,0.1165,1.4907119849998598,1.4907119849998598,2,1.0
3299,60932,14,0.845376,0.403188,0.4714045207910317,0.4714045207910317,1,1.0
1864,54984,14,0.932517,0.617122,0.3333333333333333,0.3333333333333333,1,1.0
367,5323220,14,0.927442,0.473524,0.3333333333333333,0.3333333333333333,1,1.0
1384,7284,14,0.836236,0.171337,1.0540925533894598,1.0540925533894598,2,1.0
1435,60247,14,0.87793,0.488693,0.4714045207910317,0.4714045207910317,4,1.0
2958,8434,14,0.869278,0.099782,1.0540925533894598,1.0540925533894598,2,1.0
794,59988,14,0.90147,0.033663,0.7302967433402214,0.7302967433402214,1,1.0
3282,9101,14,0.87098,0.173548,0.3333333333333333,0.3333333333333333,1,1.0
2543,8113,14,0.881418,0.01172,0.7302967433402214,0.7302967433402214,1,1.0
275,6066,15,0.820472,0.210848,0.0,0.0,1,1.0
986,60090,15,0.763657,0.597832,0.0,0.0,1,1.0
2042,60338,15,0.725728,0.356868,0.0,0.0,1,1.0
2447,60377,15,0.814144,0.133131,0.0,0.0,1,1.0
2473,8054,15,0.871328,0.056839,0.0,0.0,1,1.0
2547,8115,15,0.83738,0.411541,0.0,0.0,1,1.0
2860,8298,15,0.768799,0.52802,0.0,0.0,1,1.0
3159,8707,15,0.762893,0.431611,0.0,0.0,1,1.0
3161,60752,15,0.825996,0.280534,0.0,0.0,1,1.0
3432,61144,15,0.900404,0.616275,0.0,0.0,2,1.0
936,6811,15,0.850043,0.336576,0.4714045207910317,0.4714045207910317,4,1.0
2204,4437889,15,0.933853,0.423699,0.3333333333333333,0.3333333333333333,1,1.0
3037,8530,15,0.879345,0.829174,0.5773502691896257,0.5773502691896257,4,1.0
2956,4768,15,0.912324,0.299917,1.4142135623730951,1.4142135623730951,4,1.0
2432,8023,15,0.833179,0.385551,0.3333333333333333,0.3333333333333333,2,1.0
2356,7917,15,0.898101,0.116645,1.3333333333333335,1.3333333333333335,1,1.0
3301,9130,15,0.817042,0.135131,0.4714045207910317,0.4714045207910317,1,1.0
2452,60380,15,0.851117,0.659538,0.5773502691896257,0.5773502691896257,2,1.0
3368,61068,15,0.844227,0.081477,0.7302967433402214,0.7302967433402214,4,1.0
394,6244,15,0.856513,0.782145,0.4714045207910317,0.4714045207910317,6,1.0
76,141,16,0.961625,0.056558,0.0,0.0,1,1.0
120,149962,16,0.83866,0.314059,0.0,0.0,1,1.0
819,59999,16,0.853023,0.217525,0.0,0.0,1,1.0
900,4233,16,0.823594,0.40898,0.0,0.0,1,1.0
2196,61606,16,0.890404,0.268763,0.0,0.0,1,1.0
2442,8030,16,0.807779,0.471726,0.0,0.0,1,1.0
2505,60414,16,0.917633,0.129269,0.0,0.0,1,1.0
2686,28988,16,0.86078,0.146926,0.0,0.0,2,1.0
3236,8983,16,0.904565,0.146654,0.0,0.0,1,1.0
3241,388363,16,0.923695,0.489491,0.0,0.0,1,1.0
3140,8661,16,0.885561,0.719242,1.0852547064066471,1.0852547064066471,6,1.0
1417,20285,16,0.828481,0.118576,1.4529663145135578,1.4529663145135578,4,1.0
2840,8269,16,0.887124,0.083567,1.4142135623730951,1.4142135623730951,2,1.0
1416,21105887,16,0.865864,0.506711,1.0540925533894598,1.0540925533894598,12,1.0
3552,86040,16,0.862517,0.060478,1.0,1.0,1,1.0
1368,60224,16,0.878164,0.371812,1.0,1.0,2,1.0
509,6369,16,0.805621,0.322833,0.816496580927726,0.816496580927726,6,1.0
2911,8366,16,0.862814,0.287772,0.3333333333333333,0.3333333333333333,2,1.0
1624,4436356,16,0.959347,0.001638,0.3333333333333333,0.3333333333333333,2,1.0
385,16736012,16,0.819865,0.181148,1.1055415967851334,1.1055415967851334,4,1.0
382,6220,17,0.77375,0.399362,0.0,0.0,1,1.0
682,6554,17,0.823712,0.198274,0.0,0.0,1,1.0
874,6754,17,0.831139,0.007087,0.0,0.0,1,1.0
2600,60484,17,0.821637,0.015304,0.0,0.0,1,1.0
1410,54958,17,0.816474,0.133484,0.3333333333333333,0.3333333333333333,1,1.0
948,6820,17,0.863879,0.152729,1.1450376024878446,1.1450376024878446,3,1.0
3279,91840,17,0.717513,0.47984,0.5773502691896257,0.5773502691896257,2,1.0
1393,7292,17,0.745979,0.109926,1.4529663145135578,1.4529663145135578,9,1.0
3102,5137,17,0.786565,0.355298,0.7302967433402214,0.7302967433402214,4,1.0
1644,205386,17,0.731938,0.109808,0.3333333333333333,0.3333333333333333,1,1.0
1100,6962,17,0.795207,0.435979,0.7888106377466155,0.7888106377466155,2,1.0
518,59827,17,0.800473,0.389712,0.5773502691896257,0.5773502691896257,2,1.0
418,6274,17,0.782404,0.149979,0.3333333333333333,0.3333333333333333,1,1.0
127,5807,17,0.799707,0.339382,0.3333333333333333,0.3333333333333333,6,1.0
683,59933,18,0.789501,0.108861,0.0,0.0,1,1.0
684,59934,18,0.835759,0.253093,0.0,0.0,1,1.0
